Commodity Code,Commodity Name,State Code,State Name,State Abbreviation,County Code,County Name,Irrigation Practice Code,Irrigation Practice Name,Yield Year,Yield Amount
0081, Soybeans, 17, Illinois, IL, 033, Crawford, 003, Non-Irrigated, 2017, 54.00
0081, Soybeans, 17, Illinois, IL, 033, Crawford, 003, Non-Irrigated, 2018, 57.60
0081, Soybeans, 17, Illinois, IL, 033, Crawford, 003, Non-Irrigated, 2019, 48.80
0081, Soybeans, 17, Illinois, IL, 033, Crawford, 003, Non-Irrigated, 2020, 54.10
0081, Soybeans, 17, Illinois, IL, 033, Crawford, 003, Non-Irrigated, 2021, 63.10
0081, Soybeans, 17, Illinois, IL, 033, Crawford, 003, Non-Irrigated, 2022, 58.90
0081, Soybeans, 17, Illinois, IL, 033, Crawford, 003, Non-Irrigated, 2023, 61.90
0081, Soybeans, 17, Illinois, IL, 033, Crawford, 003, Non-Irrigated, 2024, 55.90
0081, Soybeans, 17, Illinois, IL, 035, Cumberland, 003, Non-Irrigated, 2016, 61.60
0081, Soybeans, 17, Illinois, IL, 035, Cumberland, 003, Non-Irrigated, 2017, 53.80
0081, Soybeans, 17, Illinois, IL, 035, Cumberland, 003, Non-Irrigated, 2018, 67.10
0081, Soybeans, 17, Illinois, IL, 035, Cumberland, 003, Non-Irrigated, 2019, 52.90
0081, Soybeans, 17, Illinois, IL, 035, Cumberland, 003, Non-Irrigated, 2020, 54.10
0081, Soybeans, 17, Illinois, IL, 035, Cumberland, 003, Non-Irrigated, 2021, 64.90
0081, Soybeans, 17, Illinois, IL, 035, Cumberland, 003, Non-Irrigated, 2022, 62.30
0081, Soybeans, 17, Illinois, IL, 035, Cumberland, 003, Non-Irrigated, 2023, 63.90
0081, Soybeans, 17, Illinois, IL, 035, Cumberland, 003, Non-Irrigated, 2024, 64.70
0081, Soybeans, 17, Illinois, IL, 037, DeKalb, 003, Non-Irrigated, 2016, 68.30
0081, Soybeans, 17, Illinois, IL, 037, DeKalb, 003, Non-Irrigated, 2017, 57.90
0081, Soybeans, 17, Illinois, IL, 037, DeKalb, 003, Non-Irrigated, 2018, 67.30
0081, Soybeans, 17, Illinois, IL, 037, DeKalb, 003, Non-Irrigated, 2019, 57.40
0081, Soybeans, 17, Illinois, IL, 037, DeKalb, 003, Non-Irrigated, 2020, 57.60
0081, Soybeans, 17, Illinois, IL, 037, DeKalb, 003, Non-Irrigated, 2021, 65.70
0081, Soybeans, 17, Illinois, IL, 037, DeKalb, 003, Non-Irrigated, 2022, 64.90
0081, Soybeans, 17, Illinois, IL, 037, DeKalb, 003, Non-Irrigated, 2023, 64.60
0081, Soybeans, 17, Illinois, IL, 037, DeKalb, 003, Non-Irrigated, 2024, 67.00
0081, Soybeans, 17, Illinois, IL, 039, De Witt, 003, Non-Irrigated, 2016, 66.50
0081, Soybeans, 17, Illinois, IL, 039, De Witt, 003, Non-Irrigated, 2017, 67.90
0081, Soybeans, 17, Illinois, IL, 039, De Witt, 003, Non-Irrigated, 2018, 76.60
0081, Soybeans, 17, Illinois, IL, 039, De Witt, 003, Non-Irrigated, 2019, 65.20
0081, Soybeans, 17, Illinois, IL, 039, De Witt, 003, Non-Irrigated, 2020, 67.30
0081, Soybeans, 17, Illinois, IL, 039, De Witt, 003, Non-Irrigated, 2021, 72.60
0081, Soybeans, 17, Illinois, IL, 039, De Witt, 003, Non-Irrigated, 2022, 71.60
0081, Soybeans, 17, Illinois, IL, 039, De Witt, 003, Non-Irrigated, 2023, 76.60
0081, Soybeans, 17, Illinois, IL, 039, De Witt, 003, Non-Irrigated, 2024, 75.90
0081, Soybeans, 17, Illinois, IL, 041, Douglas, 003, Non-Irrigated, 2016, 70.00
0081, Soybeans, 17, Illinois, IL, 041, Douglas, 003, Non-Irrigated, 2017, 62.70
0081, Soybeans, 17, Illinois, IL, 041, Douglas, 003, Non-Irrigated, 2018, 76.50
0081, Soybeans, 17, Illinois, IL, 041, Douglas, 003, Non-Irrigated, 2019, 62.60
0081, Soybeans, 17, Illinois, IL, 041, Douglas, 003, Non-Irrigated, 2020, 65.10
0081, Soybeans, 17, Illinois, IL, 041, Douglas, 003, Non-Irrigated, 2021, 74.30
0081, Soybeans, 17, Illinois, IL, 041, Douglas, 003, Non-Irrigated, 2022, 70.80
0081, Soybeans, 17, Illinois, IL, 041, Douglas, 003, Non-Irrigated, 2023, 75.00
0081, Soybeans, 17, Illinois, IL, 041, Douglas, 003, Non-Irrigated, 2024, 72.20
0081, Soybeans, 17, Illinois, IL, 045, Edgar, 003, Non-Irrigated, 2016, 68.20
0081, Soybeans, 17, Illinois, IL, 045, Edgar, 003, Non-Irrigated, 2017, 63.90
0081, Soybeans, 17, Illinois, IL, 045, Edgar, 003, Non-Irrigated, 2018, 70.70
0081, Soybeans, 17, Illinois, IL, 045, Edgar, 003, Non-Irrigated, 2019, 62.80
0081, Soybeans, 17, Illinois, IL, 045, Edgar, 003, Non-Irrigated, 2020, 64.00
0081, Soybeans, 17, Illinois, IL, 045, Edgar, 003, Non-Irrigated, 2021, 71.00
0081, Soybeans, 17, Illinois, IL, 045, Edgar, 003, Non-Irrigated, 2022, 72.00
0081, Soybeans, 17, Illinois, IL, 045, Edgar, 003, Non-Irrigated, 2023, 73.60
0081, Soybeans, 17, Illinois, IL, 045, Edgar, 003, Non-Irrigated, 2024, 70.60
0081, Soybeans, 17, Illinois, IL, 047, Edwards, 003, Non-Irrigated, 2016, 51.20
0081, Soybeans, 17, Illinois, IL, 047, Edwards, 003, Non-Irrigated, 2017, 53.80
0081, Soybeans, 17, Illinois, IL, 047, Edwards, 003, Non-Irrigated, 2018, 50.90
0081, Soybeans, 17, Illinois, IL, 047, Edwards, 003, Non-Irrigated, 2019, 44.30
0081, Soybeans, 17, Illinois, IL, 047, Edwards, 003, Non-Irrigated, 2020, 53.40
0081, Soybeans, 17, Illinois, IL, 047, Edwards, 003, Non-Irrigated, 2021, 58.10
0081, Soybeans, 17, Illinois, IL, 047, Edwards, 003, Non-Irrigated, 2022, 52.30
0081, Soybeans, 17, Illinois, IL, 047, Edwards, 003, Non-Irrigated, 2023, 54.30
0081, Soybeans, 17, Illinois, IL, 047, Edwards, 003, Non-Irrigated, 2024, 52.10
0081, Soybeans, 17, Illinois, IL, 049, Effingham, 003, Non-Irrigated, 2016, 60.40
0081, Soybeans, 17, Illinois, IL, 049, Effingham, 003, Non-Irrigated, 2017, 53.60
0081, Soybeans, 17, Illinois, IL, 049, Effingham, 003, Non-Irrigated, 2018, 67.80
0081, Soybeans, 17, Illinois, IL, 049, Effingham, 003, Non-Irrigated, 2019, 54.70
0081, Soybeans, 17, Illinois, IL, 049, Effingham, 003, Non-Irrigated, 2020, 55.80
0081, Soybeans, 17, Illinois, IL, 049, Effingham, 003, Non-Irrigated, 2021, 65.20
0081, Soybeans, 17, Illinois, IL, 049, Effingham, 003, Non-Irrigated, 2022, 58.30
0081, Soybeans, 17, Illinois, IL, 049, Effingham, 003, Non-Irrigated, 2023, 57.40
0081, Soybeans, 17, Illinois, IL, 049, Effingham, 003, Non-Irrigated, 2024, 56.80
0081, Soybeans, 17, Illinois, IL, 051, Fayette, 003, Non-Irrigated, 2016, 54.80
0081, Soybeans, 17, Illinois, IL, 051, Fayette, 003, Non-Irrigated, 2017, 53.00
0081, Soybeans, 17, Illinois, IL, 051, Fayette, 003, Non-Irrigated, 2018, 61.50
0081, Soybeans, 17, Illinois, IL, 051, Fayette, 003, Non-Irrigated, 2019, 51.60
0081, Soybeans, 17, Illinois, IL, 051, Fayette, 003, Non-Irrigated, 2020, 51.60
0081, Soybeans, 17, Illinois, IL, 051, Fayette, 003, Non-Irrigated, 2021, 59.00
0081, Soybeans, 17, Illinois, IL, 051, Fayette, 003, Non-Irrigated, 2022, 53.70
0081, Soybeans, 17, Illinois, IL, 051, Fayette, 003, Non-Irrigated, 2023, 53.60
0081, Soybeans, 17, Illinois, IL, 051, Fayette, 003, Non-Irrigated, 2024, 52.80
0081, Soybeans, 17, Illinois, IL, 053, Ford, 003, Non-Irrigated, 2016, 62.90
0081, Soybeans, 17, Illinois, IL, 053, Ford, 003, Non-Irrigated, 2017, 61.50
0081, Soybeans, 17, Illinois, IL, 053, Ford, 003, Non-Irrigated, 2018, 60.30
0081, Soybeans, 17, Illinois, IL, 053, Ford, 003, Non-Irrigated, 2019, 51.30
0081, Soybeans, 17, Illinois, IL, 053, Ford, 003, Non-Irrigated, 2020, 57.70
0081, Soybeans, 17, Illinois, IL, 053, Ford, 003, Non-Irrigated, 2021, 63.00
0081, Soybeans, 17, Illinois, IL, 053, Ford, 003, Non-Irrigated, 2022, 66.10
0081, Soybeans, 17, Illinois, IL, 053, Ford, 003, Non-Irrigated, 2023, 68.30
0081, Soybeans, 17, Illinois, IL, 053, Ford, 003, Non-Irrigated, 2024, 65.00
0081, Soybeans, 17, Illinois, IL, 055, Franklin, 003, Non-Irrigated, 2016, 44.70
0081, Soybeans, 17, Illinois, IL, 055, Franklin, 003, Non-Irrigated, 2017, 47.40
0081, Soybeans, 17, Illinois, IL, 055, Franklin, 003, Non-Irrigated, 2018, 50.10
0081, Soybeans, 17, Illinois, IL, 055, Franklin, 003, Non-Irrigated, 2019, 34.30
0081, Soybeans, 17, Illinois, IL, 055, Franklin, 003, Non-Irrigated, 2020, 48.20
0081, Soybeans, 17, Illinois, IL, 055, Franklin, 003, Non-Irrigated, 2021, 49.30
0081, Soybeans, 17, Illinois, IL, 055, Franklin, 003, Non-Irrigated, 2022, 47.50
0081, Soybeans, 17, Illinois, IL, 055, Franklin, 003, Non-Irrigated, 2023, 48.60
0081, Soybeans, 17, Illinois, IL, 055, Franklin, 003, Non-Irrigated, 2024, 45.70
0081, Soybeans, 17, Illinois, IL, 057, Fulton, 003, Non-Irrigated, 2016, 63.00
0081, Soybeans, 17, Illinois, IL, 057, Fulton, 003, Non-Irrigated, 2017, 63.30
0081, Soybeans, 17, Illinois, IL, 057, Fulton, 003, Non-Irrigated, 2018, 65.90
0081, Soybeans, 17, Illinois, IL, 057, Fulton, 003, Non-Irrigated, 2019, 56.60
0081, Soybeans, 17, Illinois, IL, 057, Fulton, 003, Non-Irrigated, 2020, 60.70
0081, Soybeans, 17, Illinois, IL, 057, Fulton, 003, Non-Irrigated, 2021, 65.60
0081, Soybeans, 17, Illinois, IL, 057, Fulton, 003, Non-Irrigated, 2022, 64.90
0081, Soybeans, 17, Illinois, IL, 057, Fulton, 003, Non-Irrigated, 2023, 66.20
0081, Soybeans, 17, Illinois, IL, 057, Fulton, 003, Non-Irrigated, 2024, 66.00
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 002, Irrigated, 2016, 56.10
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 002, Irrigated, 2017, 62.90
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 002, Irrigated, 2018, 55.70
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 002, Irrigated, 2019, 34.70
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 002, Irrigated, 2020, 58.70
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 002, Irrigated, 2021, 68.50
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 002, Irrigated, 2022, 61.60
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 002, Irrigated, 2023, 66.30
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 002, Irrigated, 2024, 63.00
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 003, Non-Irrigated, 2016, 49.20
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 003, Non-Irrigated, 2017, 57.30
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 003, Non-Irrigated, 2018, 51.40
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 003, Non-Irrigated, 2019, 46.50
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 003, Non-Irrigated, 2020, 60.70
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 003, Non-Irrigated, 2021, 65.60
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 003, Non-Irrigated, 2022, 53.50
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 003, Non-Irrigated, 2023, 55.30
0081, Soybeans, 17, Illinois, IL, 059, Gallatin, 003, Non-Irrigated, 2024, 52.50
0081, Soybeans, 17, Illinois, IL, 061, Greene, 003, Non-Irrigated, 2016, 63.30
0081, Soybeans, 17, Illinois, IL, 061, Greene, 003, Non-Irrigated, 2017, 63.30
0081, Soybeans, 17, Illinois, IL, 061, Greene, 003, Non-Irrigated, 2018, 69.40
0081, Soybeans, 17, Illinois, IL, 061, Greene, 003, Non-Irrigated, 2019, 62.90
0081, Soybeans, 17, Illinois, IL, 061, Greene, 003, Non-Irrigated, 2020, 66.70
0081, Soybeans, 17, Illinois, IL, 061, Greene, 003, Non-Irrigated, 2021, 66.30
0081, Soybeans, 17, Illinois, IL, 061, Greene, 003, Non-Irrigated, 2022, 66.80
0081, Soybeans, 17, Illinois, IL, 061, Greene, 003, Non-Irrigated, 2023, 67.60
0081, Soybeans, 17, Illinois, IL, 061, Greene, 003, Non-Irrigated, 2024, 68.80
0081, Soybeans, 17, Illinois, IL, 063, Grundy, 003, Non-Irrigated, 2016, 59.40
0081, Soybeans, 17, Illinois, IL, 063, Grundy, 003, Non-Irrigated, 2017, 56.40
0081, Soybeans, 17, Illinois, IL, 063, Grundy, 003, Non-Irrigated, 2018, 63.30
0081, Soybeans, 17, Illinois, IL, 063, Grundy, 003, Non-Irrigated, 2019, 53.40
0081, Soybeans, 17, Illinois, IL, 063, Grundy, 003, Non-Irrigated, 2020, 55.50
0081, Soybeans, 17, Illinois, IL, 063, Grundy, 003, Non-Irrigated, 2021, 61.70
0081, Soybeans, 17, Illinois, IL, 063, Grundy, 003, Non-Irrigated, 2022, 65.30
0081, Soybeans, 17, Illinois, IL, 063, Grundy, 003, Non-Irrigated, 2023, 64.00
0081, Soybeans, 17, Illinois, IL, 063, Grundy, 003, Non-Irrigated, 2024, 64.40
0081, Soybeans, 17, Illinois, IL, 065, Hamilton, 003, Non-Irrigated, 2016, 46.30
0081, Soybeans, 17, Illinois, IL, 065, Hamilton, 003, Non-Irrigated, 2017, 51.40
0081, Soybeans, 17, Illinois, IL, 065, Hamilton, 003, Non-Irrigated, 2018, 50.10
0081, Soybeans, 17, Illinois, IL, 065, Hamilton, 003, Non-Irrigated, 2019, 41.60
0081, Soybeans, 17, Illinois, IL, 065, Hamilton, 003, Non-Irrigated, 2020, 52.90
0081, Soybeans, 17, Illinois, IL, 065, Hamilton, 003, Non-Irrigated, 2021, 57.20
0081, Soybeans, 17, Illinois, IL, 065, Hamilton, 003, Non-Irrigated, 2022, 53.60
0081, Soybeans, 17, Illinois, IL, 065, Hamilton, 003, Non-Irrigated, 2023, 54.10
0081, Soybeans, 17, Illinois, IL, 065, Hamilton, 003, Non-Irrigated, 2024, 52.90
0081, Soybeans, 17, Illinois, IL, 067, Hancock, 003, Non-Irrigated, 2016, 64.80
0081, Soybeans, 17, Illinois, IL, 067, Hancock, 003, Non-Irrigated, 2017, 66.20
0081, Soybeans, 17, Illinois, IL, 067, Hancock, 003, Non-Irrigated, 2018, 68.60
0081, Soybeans, 17, Illinois, IL, 067, Hancock, 003, Non-Irrigated, 2019, 62.20
0081, Soybeans, 17, Illinois, IL, 067, Hancock, 003, Non-Irrigated, 2020, 64.10
0081, Soybeans, 17, Illinois, IL, 067, Hancock, 003, Non-Irrigated, 2021, 67.30
0081, Soybeans, 17, Illinois, IL, 067, Hancock, 003, Non-Irrigated, 2022, 63.30
0081, Soybeans, 17, Illinois, IL, 067, Hancock, 003, Non-Irrigated, 2023, 66.80
0081, Soybeans, 17, Illinois, IL, 067, Hancock, 003, Non-Irrigated, 2024, 71.00
0081, Soybeans, 17, Illinois, IL, 071, Henderson, 003, Non-Irrigated, 2016, 60.30
0081, Soybeans, 17, Illinois, IL, 071, Henderson, 003, Non-Irrigated, 2017, 61.70
0081, Soybeans, 17, Illinois, IL, 071, Henderson, 003, Non-Irrigated, 2018, 64.80
0081, Soybeans, 17, Illinois, IL, 071, Henderson, 003, Non-Irrigated, 2019, 59.10
0081, Soybeans, 17, Illinois, IL, 071, Henderson, 003, Non-Irrigated, 2020, 60.80
0081, Soybeans, 17, Illinois, IL, 071, Henderson, 003, Non-Irrigated, 2021, 65.80
0081, Soybeans, 17, Illinois, IL, 071, Henderson, 003, Non-Irrigated, 2022, 67.10
0081, Soybeans, 17, Illinois, IL, 071, Henderson, 003, Non-Irrigated, 2023, 66.50
0081, Soybeans, 17, Illinois, IL, 071, Henderson, 003, Non-Irrigated, 2024, 68.20
0081, Soybeans, 17, Illinois, IL, 073, Henry, 003, Non-Irrigated, 2016, 63.20
0081, Soybeans, 17, Illinois, IL, 073, Henry, 003, Non-Irrigated, 2017, 61.10
0081, Soybeans, 17, Illinois, IL, 073, Henry, 003, Non-Irrigated, 2018, 66.50
0081, Soybeans, 17, Illinois, IL, 073, Henry, 003, Non-Irrigated, 2019, 56.40
0081, Soybeans, 17, Illinois, IL, 073, Henry, 003, Non-Irrigated, 2020, 59.70
0081, Soybeans, 17, Illinois, IL, 073, Henry, 003, Non-Irrigated, 2021, 65.10
0081, Soybeans, 17, Illinois, IL, 073, Henry, 003, Non-Irrigated, 2022, 66.00
0081, Soybeans, 17, Illinois, IL, 073, Henry, 003, Non-Irrigated, 2023, 66.20
0081, Soybeans, 17, Illinois, IL, 073, Henry, 003, Non-Irrigated, 2024, 68.30
0081, Soybeans, 17, Illinois, IL, 075, Iroquois, 003, Non-Irrigated, 2016, 59.40
0081, Soybeans, 17, Illinois, IL, 075, Iroquois, 003, Non-Irrigated, 2017, 56.10
0081, Soybeans, 17, Illinois, IL, 075, Iroquois, 003, Non-Irrigated, 2018, 58.80
0081, Soybeans, 17, Illinois, IL, 075, Iroquois, 003, Non-Irrigated, 2019, 48.60
0081, Soybeans, 17, Illinois, IL, 075, Iroquois, 003, Non-Irrigated, 2020, 59.30
0081, Soybeans, 17, Illinois, IL, 075, Iroquois, 003, Non-Irrigated, 2021, 58.80
0081, Soybeans, 17, Illinois, IL, 075, Iroquois, 003, Non-Irrigated, 2022, 65.30
0081, Soybeans, 17, Illinois, IL, 075, Iroquois, 003, Non-Irrigated, 2023, 64.80
0081, Soybeans, 17, Illinois, IL, 075, Iroquois, 003, Non-Irrigated, 2024, 64.70
0081, Soybeans, 17, Illinois, IL, 077, Jackson, 003, Non-Irrigated, 2016, 46.10
0081, Soybeans, 17, Illinois, IL, 077, Jackson, 003, Non-Irrigated, 2017, 52.00
0081, Soybeans, 17, Illinois, IL, 077, Jackson, 003, Non-Irrigated, 2018, 51.70
0081, Soybeans, 17, Illinois, IL, 077, Jackson, 003, Non-Irrigated, 2019, 39.20
0081, Soybeans, 17, Illinois, IL, 077, Jackson, 003, Non-Irrigated, 2020, 53.20
0081, Soybeans, 17, Illinois, IL, 077, Jackson, 003, Non-Irrigated, 2021, 51.20
0081, Soybeans, 17, Illinois, IL, 077, Jackson, 003, Non-Irrigated, 2022, 48.40
0081, Soybeans, 17, Illinois, IL, 077, Jackson, 003, Non-Irrigated, 2023, 52.40
0081, Soybeans, 17, Illinois, IL, 077, Jackson, 003, Non-Irrigated, 2024, 49.10
0081, Soybeans, 17, Illinois, IL, 079, Jasper, 003, Non-Irrigated, 2016, 58.60
0081, Soybeans, 17, Illinois, IL, 079, Jasper, 003, Non-Irrigated, 2017, 53.10
0081, Soybeans, 17, Illinois, IL, 079, Jasper, 003, Non-Irrigated, 2018, 62.90
0081, Soybeans, 17, Illinois, IL, 079, Jasper, 003, Non-Irrigated, 2019, 50.80
0081, Soybeans, 17, Illinois, IL, 079, Jasper, 003, Non-Irrigated, 2020, 51.60
0081, Soybeans, 17, Illinois, IL, 079, Jasper, 003, Non-Irrigated, 2021, 63.40
0081, Soybeans, 17, Illinois, IL, 079, Jasper, 003, Non-Irrigated, 2022, 57.00
0081, Soybeans, 17, Illinois, IL, 079, Jasper, 003, Non-Irrigated, 2023, 61.60
0081, Soybeans, 17, Illinois, IL, 079, Jasper, 003, Non-Irrigated, 2024, 54.00
0081, Soybeans, 17, Illinois, IL, 081, Jefferson, 003, Non-Irrigated, 2016, 47.20
0081, Soybeans, 17, Illinois, IL, 081, Jefferson, 003, Non-Irrigated, 2017, 42.70
0081, Soybeans, 17, Illinois, IL, 081, Jefferson, 003, Non-Irrigated, 2018, 50.50
0081, Soybeans, 17, Illinois, IL, 081, Jefferson, 003, Non-Irrigated, 2019, 38.00
0081, Soybeans, 17, Illinois, IL, 081, Jefferson, 003, Non-Irrigated, 2020, 44.40
0081, Soybeans, 17, Illinois, IL, 081, Jefferson, 003, Non-Irrigated, 2021, 52.90
0081, Soybeans, 17, Illinois, IL, 081, Jefferson, 003, Non-Irrigated, 2022, 47.80
0081, Soybeans, 17, Illinois, IL, 081, Jefferson, 003, Non-Irrigated, 2023, 47.00
0081, Soybeans, 17, Illinois, IL, 081, Jefferson, 003, Non-Irrigated, 2024, 45.70
0081, Soybeans, 17, Illinois, IL, 083, Jersey, 003, Non-Irrigated, 2016, 62.00
0081, Soybeans, 17, Illinois, IL, 083, Jersey, 003, Non-Irrigated, 2017, 61.90
0081, Soybeans, 17, Illinois, IL, 083, Jersey, 003, Non-Irrigated, 2018, 67.90
0081, Soybeans, 17, Illinois, IL, 083, Jersey, 003, Non-Irrigated, 2019, 61.80
0081, Soybeans, 17, Illinois, IL, 083, Jersey, 003, Non-Irrigated, 2020, 65.50
0081, Soybeans, 17, Illinois, IL, 083, Jersey, 003, Non-Irrigated, 2021, 67.50
0081, Soybeans, 17, Illinois, IL, 083, Jersey, 003, Non-Irrigated, 2022, 62.80
0081, Soybeans, 17, Illinois, IL, 083, Jersey, 003, Non-Irrigated, 2023, 67.00
0081, Soybeans, 17, Illinois, IL, 083, Jersey, 003, Non-Irrigated, 2024, 63.90
0081, Soybeans, 17, Illinois, IL, 085, Jo Daviess, 003, Non-Irrigated, 2016, 62.00
0081, Soybeans, 17, Illinois, IL, 085, Jo Daviess, 003, Non-Irrigated, 2017, 53.10
0081, Soybeans, 17, Illinois, IL, 085, Jo Daviess, 003, Non-Irrigated, 2018, 60.60
0081, Soybeans, 17, Illinois, IL, 085, Jo Daviess, 003, Non-Irrigated, 2019, 53.90
0081, Soybeans, 17, Illinois, IL, 085, Jo Daviess, 003, Non-Irrigated, 2020, 58.30
0081, Soybeans, 17, Illinois, IL, 085, Jo Daviess, 003, Non-Irrigated, 2021, 63.00
0081, Soybeans, 17, Illinois, IL, 085, Jo Daviess, 003, Non-Irrigated, 2022, 62.50
0081, Soybeans, 17, Illinois, IL, 085, Jo Daviess, 003, Non-Irrigated, 2023, 61.10
0081, Soybeans, 17, Illinois, IL, 085, Jo Daviess, 003, Non-Irrigated, 2024, 58.40
0081, Soybeans, 17, Illinois, IL, 087, Johnson, 003, Non-Irrigated, 2016, 39.00
0081, Soybeans, 17, Illinois, IL, 087, Johnson, 003, Non-Irrigated, 2017, 42.90
0081, Soybeans, 17, Illinois, IL, 087, Johnson, 003, Non-Irrigated, 2018, 41.00
0081, Soybeans, 17, Illinois, IL, 087, Johnson, 003, Non-Irrigated, 2019, 31.00
0081, Soybeans, 17, Illinois, IL, 087, Johnson, 003, Non-Irrigated, 2020, 42.40
0081, Soybeans, 17, Illinois, IL, 087, Johnson, 003, Non-Irrigated, 2021, 42.60
0081, Soybeans, 17, Illinois, IL, 087, Johnson, 003, Non-Irrigated, 2022, 43.70
0081, Soybeans, 17, Illinois, IL, 087, Johnson, 003, Non-Irrigated, 2023, 46.20
0081, Soybeans, 17, Illinois, IL, 087, Johnson, 003, Non-Irrigated, 2024, 38.00
0081, Soybeans, 17, Illinois, IL, 089, Kane, 003, Non-Irrigated, 2016, 66.70
0081, Soybeans, 17, Illinois, IL, 089, Kane, 003, Non-Irrigated, 2017, 54.30
0081, Soybeans, 17, Illinois, IL, 089, Kane, 003, Non-Irrigated, 2018, 60.40
0081, Soybeans, 17, Illinois, IL, 089, Kane, 003, Non-Irrigated, 2019, 53.00
0081, Soybeans, 17, Illinois, IL, 089, Kane, 003, Non-Irrigated, 2020, 52.20
0081, Soybeans, 17, Illinois, IL, 089, Kane, 003, Non-Irrigated, 2021, 64.80
0081, Soybeans, 17, Illinois, IL, 089, Kane, 003, Non-Irrigated, 2022, 62.50
0081, Soybeans, 17, Illinois, IL, 089, Kane, 003, Non-Irrigated, 2023, 58.70
0081, Soybeans, 17, Illinois, IL, 089, Kane, 003, Non-Irrigated, 2024, 61.50
0081, Soybeans, 17, Illinois, IL, 091, Kankakee, 003, Non-Irrigated, 2016, 56.80
0081, Soybeans, 17, Illinois, IL, 091, Kankakee, 003, Non-Irrigated, 2017, 53.30
0081, Soybeans, 17, Illinois, IL, 091, Kankakee, 003, Non-Irrigated, 2018, 54.40
0081, Soybeans, 17, Illinois, IL, 091, Kankakee, 003, Non-Irrigated, 2019, 52.00
0081, Soybeans, 17, Illinois, IL, 091, Kankakee, 003, Non-Irrigated, 2020, 53.90
0081, Soybeans, 17, Illinois, IL, 091, Kankakee, 003, Non-Irrigated, 2021, 59.20
0081, Soybeans, 17, Illinois, IL, 091, Kankakee, 003, Non-Irrigated, 2022, 58.10
0081, Soybeans, 17, Illinois, IL, 091, Kankakee, 003, Non-Irrigated, 2023, 61.00
0081, Soybeans, 17, Illinois, IL, 091, Kankakee, 003, Non-Irrigated, 2024, 60.50
0081, Soybeans, 17, Illinois, IL, 093, Kendall, 003, Non-Irrigated, 2016, 63.90
0081, Soybeans, 17, Illinois, IL, 093, Kendall, 003, Non-Irrigated, 2017, 57.30
0081, Soybeans, 17, Illinois, IL, 093, Kendall, 003, Non-Irrigated, 2018, 61.50
0081, Soybeans, 17, Illinois, IL, 093, Kendall, 003, Non-Irrigated, 2019, 51.50
0081, Soybeans, 17, Illinois, IL, 093, Kendall, 003, Non-Irrigated, 2020, 53.00
0081, Soybeans, 17, Illinois, IL, 093, Kendall, 003, Non-Irrigated, 2021, 61.60
0081, Soybeans, 17, Illinois, IL, 093, Kendall, 003, Non-Irrigated, 2022, 62.50
0081, Soybeans, 17, Illinois, IL, 093, Kendall, 003, Non-Irrigated, 2023, 64.20
0081, Soybeans, 17, Illinois, IL, 093, Kendall, 003, Non-Irrigated, 2024, 64.30
0081, Soybeans, 17, Illinois, IL, 095, Knox, 003, Non-Irrigated, 2016, 65.10
0081, Soybeans, 17, Illinois, IL, 095, Knox, 003, Non-Irrigated, 2017, 64.60
0081, Soybeans, 17, Illinois, IL, 095, Knox, 003, Non-Irrigated, 2018, 66.40
0081, Soybeans, 17, Illinois, IL, 095, Knox, 003, Non-Irrigated, 2019, 56.50
0081, Soybeans, 17, Illinois, IL, 095, Knox, 003, Non-Irrigated, 2020, 62.00
0081, Soybeans, 17, Illinois, IL, 095, Knox, 003, Non-Irrigated, 2021, 65.20
0081, Soybeans, 17, Illinois, IL, 095, Knox, 003, Non-Irrigated, 2022, 66.70
0081, Soybeans, 17, Illinois, IL, 095, Knox, 003, Non-Irrigated, 2023, 68.70
0081, Soybeans, 17, Illinois, IL, 095, Knox, 003, Non-Irrigated, 2024, 68.40
0081, Soybeans, 17, Illinois, IL, 097, Lake, 003, Non-Irrigated, 2016, 54.00
0081, Soybeans, 17, Illinois, IL, 097, Lake, 003, Non-Irrigated, 2017, 34.20
0081, Soybeans, 17, Illinois, IL, 097, Lake, 003, Non-Irrigated, 2018, 50.20
0081, Soybeans, 17, Illinois, IL, 097, Lake, 003, Non-Irrigated, 2019, 39.90
0081, Soybeans, 17, Illinois, IL, 097, Lake, 003, Non-Irrigated, 2020, 42.00
